datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,day,hour,year,date,is_night
2011-04-01 10:00:00,Spring,0,1,Clear,13.12,15.15,66,19.0012,12,63,75,4,Friday,10,2011,628,0
2011-04-01 11:00:00,Spring,0,1,Clear,13.12,14.395,61,23.9994,17,72,89,4,Friday,11,2011,628,0
2011-04-01 12:00:00,Spring,0,1,Clear,13.94,15.15,53,23.9994,15,80,95,4,Friday,12,2011,628,0
2011-04-01 13:00:00,Spring,0,1,Clear,14.76,16.665,50,23.9994,18,92,110,4,Friday,13,2011,628,0
2011-04-01 14:00:00,Spring,0,1,Misty+Cloudy,14.76,16.665,46,23.9994,26,61,87,4,Friday,14,2011,628,0
2011-04-01 15:00:00,Spring,0,1,Clear,13.94,15.15,46,27.9993,30,81,111,4,Friday,15,2011,628,0
2011-04-01 16:00:00,Spring,0,1,Clear,13.94,15.15,46,27.9993,42,125,167,4,Friday,16,2011,628,0
2011-04-01 17:00:00,Spring,0,1,Clear,13.94,15.15,46,22.0028,36,245,281,4,Friday,17,2011,628,0
2011-04-01 18:00:00,Spring,0,1,Clear,13.94,15.15,46,22.0028,36,205,241,4,Friday,18,2011,628,0
2011-04-01 19:00:00,Spring,0,1,Clear,13.94,15.15,49,22.0028,16,120,136,4,Friday,19,2011,628,0
2011-04-01 20:00:00,Spring,0,1,Clear,13.12,15.91,53,12.998,2,75,77,4,Friday,20,2011,628,1
2011-04-01 21:00:00,Spring,0,1,Clear,13.12,16.665,53,8.9981,9,84,93,4,Friday,21,2011,628,1
2011-04-01 22:00:00,Spring,0,1,Clear,12.3,15.15,56,11.0014,10,64,74,4,Friday,22,2011,628,1
2011-04-01 23:00:00,Spring,0,1,Clear,12.3,15.91,61,6.0032,12,41,53,4,Friday,23,2011,628,1
2011-04-02 00:00:00,Spring,0,0,Misty+Cloudy,12.3,16.665,61,0.0,3,29,32,4,Saturday,0,2011,627,1
2011-04-02 01:00:00,Spring,0,0,Clear,10.66,13.635,65,8.9981,4,28,32,4,Saturday,1,2011,627,1
2011-04-02 02:00:00,Spring,0,0,Clear,9.84,12.12,75,8.9981,1,20,21,4,Saturday,2,2011,627,1
2011-04-02 03:00:00,Spring,0,0,Clear,9.84,12.12,70,11.0014,1,8,9,4,Saturday,3,2011,627,1
2011-04-02 04:00:00,Spring,0,0,Clear,9.84,12.12,70,11.0014,0,5,5,4,Saturday,4,2011,627,1
2011-04-02 05:00:00,Spring,0,0,Misty+Cloudy,9.84,12.12,75,11.0014,1,4,5,4,Saturday,5,2011,627,1
2011-04-02 06:00:00,Spring,0,0,Clear,10.66,13.635,70,7.0015,5,7,12,4,Saturday,6,2011,627,1
2011-04-02 07:00:00,Spring,0,0,Misty+Cloudy,10.66,13.635,70,7.0015,2,16,18,4,Saturday,7,2011,627,1
2011-04-02 08:00:00,Spring,0,0,Clear,12.3,15.91,70,7.0015,10,45,55,4,Saturday,8,2011,627,1
2011-04-02 09:00:00,Spring,0,0,Misty+Cloudy,13.94,17.425,66,7.0015,22,65,87,4,Saturday,9,2011,627,0
2011-04-02 10:00:00,Spring,0,0,Misty+Cloudy,14.76,17.425,57,11.0014,41,113,154,4,Saturday,10,2011,627,0
2011-04-02 11:00:00,Spring,0,0,Misty+Cloudy,16.4,20.455,47,11.0014,72,126,198,4,Saturday,11,2011,627,0
2011-04-02 12:00:00,Spring,0,0,Light Snow/Rain,13.12,16.665,81,8.9981,84,100,184,4,Saturday,12,2011,627,0
2011-04-02 13:00:00,Spring,0,0,Clear,13.94,16.665,81,8.9981,56,81,137,4,Saturday,13,2011,627,0
2011-04-02 14:00:00,Spring,0,0,Light Snow/Rain,13.12,15.15,76,22.0028,97,93,190,4,Saturday,14,2011,627,0
2011-04-02 15:00:00,Spring,0,0,Light Snow/Rain,13.94,15.15,76,26.0027,72,64,136,4,Saturday,15,2011,627,0
2011-04-02 16:00:00,Spring,0,0,Clear,15.58,19.695,62,22.0028,111,85,196,4,Saturday,16,2011,627,0
2011-04-02 17:00:00,Spring,0,0,Clear,15.58,19.695,54,23.9994,89,95,184,4,Saturday,17,2011,627,0
2011-04-02 18:00:00,Spring,0,0,Clear,15.58,19.695,54,12.998,69,110,179,4,Saturday,18,2011,627,0
2011-04-02 19:00:00,Spring,0,0,Clear,14.76,16.665,53,23.9994,71,77,148,4,Saturday,19,2011,627,0
2011-04-02 20:00:00,Spring,0,0,Clear,13.94,15.91,53,19.0012,29,56,85,4,Saturday,20,2011,627,1
2011-04-02 21:00:00,Spring,0,0,Clear,13.12,15.15,61,16.9979,24,53,77,4,Saturday,21,2011,627,1
2011-04-02 22:00:00,Spring,0,0,Clear,13.12,15.15,61,19.9995,14,41,55,4,Saturday,22,2011,627,1
2011-04-02 23:00:00,Spring,0,0,Clear,13.12,15.91,61,11.0014,20,33,53,4,Saturday,23,2011,627,1
2011-04-03 00:00:00,Spring,0,0,Clear,12.3,14.395,65,12.998,8,31,39,4,Sunday,0,2011,626,1
2011-04-03 01:00:00,Spring,0,0,Clear,12.3,15.91,61,7.0015,8,26,34,4,Sunday,1,2011,626,1
2011-04-03 02:00:00,Spring,0,0,Clear,10.66,13.635,70,8.9981,5,19,24,4,Sunday,2,2011,626,1
2011-04-03 03:00:00,Spring,0,0,Clear,12.3,16.665,61,0.0,3,8,11,4,Sunday,3,2011,626,1
2011-04-03 04:00:00,Spring,0,0,Clear,11.48,15.15,70,6.0032,3,0,3,4,Sunday,4,2011,626,1
2011-04-03 05:00:00,Spring,0,0,Clear,11.48,13.635,65,15.0013,1,4,5,4,Sunday,5,2011,626,1
2011-04-03 06:00:00,Spring,0,0,Clear,11.48,13.635,65,12.998,10,23,33,4,Sunday,6,2011,626,1
2011-04-03 07:00:00,Spring,0,0,Clear,13.12,15.15,57,15.0013,13,20,33,4,Sunday,7,2011,626,1
2011-04-03 08:00:00,Spring,0,0,Clear,13.94,16.665,57,11.0014,18,44,62,4,Sunday,8,2011,626,1
2011-04-03 09:00:00,Spring,0,0,Clear,14.76,15.91,50,32.9975,68,74,142,4,Sunday,9,2011,626,0
2011-04-03 10:00:00,Spring,0,0,Clear,16.4,20.455,43,27.9993,111,104,215,4,Sunday,10,2011,626,0
2011-04-03 11:00:00,Spring,0,0,Clear,17.22,21.21,41,16.9979,139,104,243,4,Sunday,11,2011,626,0
2011-04-03 12:00:00,Spring,0,0,Clear,18.04,21.97,38,19.0012,166,147,313,4,Sunday,12,2011,626,0
2011-04-03 13:00:00,Spring,0,0,Clear,18.04,21.97,33,19.9995,219,148,367,4,Sunday,13,2011,626,0
2011-04-03 14:00:00,Spring,0,0,Clear,18.86,22.725,31,8.9981,240,109,349,4,Sunday,14,2011,626,0
2011-04-03 15:00:00,Spring,0,0,Misty+Cloudy,18.86,22.725,33,0.0,174,118,292,4,Sunday,15,2011,626,0
2011-04-03 16:00:00,Spring,0,0,Misty+Cloudy,18.86,22.725,31,12.998,147,156,303,4,Sunday,16,2011,626,0
2011-04-03 17:00:00,Spring,0,0,Misty+Cloudy,18.86,22.725,28,8.9981,148,126,274,4,Sunday,17,2011,626,0
2011-04-03 18:00:00,Spring,0,0,Misty+Cloudy,18.86,22.725,31,0.0,71,101,172,4,Sunday,18,2011,626,0
2011-04-03 19:00:00,Spring,0,0,Misty+Cloudy,17.22,21.21,44,12.998,51,93,144,4,Sunday,19,2011,626,0
2011-04-03 20:00:00,Spring,0,0,Light Snow/Rain,17.22,21.21,41,15.0013,24,55,79,4,Sunday,20,2011,626,1
2011-04-03 21:00:00,Spring,0,0,Misty+Cloudy,17.22,21.21,44,15.0013,8,37,45,4,Sunday,21,2011,626,1
2011-04-03 22:00:00,Spring,0,0,Clear,16.4,20.455,43,7.0015,7,29,36,4,Sunday,22,2011,626,1
2011-04-03 23:00:00,Spring,0,0,Clear,16.4,20.455,50,6.0032,9,22,31,4,Sunday,23,2011,626,1
2011-04-04 00:00:00,Spring,0,1,Clear,16.4,20.455,50,15.0013,1,5,6,4,Monday,0,2011,625,1
2011-04-04 01:00:00,Spring,0,1,Clear,16.4,20.455,56,23.9994,7,4,11,4,Monday,1,2011,625,1
2011-04-04 02:00:00,Spring,0,1,Clear,15.58,19.695,66,16.9979,1,1,2,4,Monday,2,2011,625,1
2011-04-04 03:00:00,Spring,0,1,Clear,15.58,19.695,66,19.0012,1,0,1,4,Monday,3,2011,625,1
2011-04-04 04:00:00,Spring,0,1,Clear,15.58,19.695,71,19.9995,1,1,2,4,Monday,4,2011,625,1
2011-04-04 05:00:00,Spring,0,1,Clear,16.4,20.455,62,16.9979,0,7,7,4,Monday,5,2011,625,1
2011-04-04 06:00:00,Spring,0,1,Clear,17.22,21.21,58,19.0012,3,43,46,4,Monday,6,2011,625,1
2011-04-04 07:00:00,Spring,0,1,Misty+Cloudy,18.04,21.97,54,16.9979,7,150,157,4,Monday,7,2011,625,1
2011-04-04 08:00:00,Spring,0,1,Misty+Cloudy,18.86,22.725,55,19.9995,31,308,339,4,Monday,8,2011,625,1
2011-04-04 09:00:00,Spring,0,1,Misty+Cloudy,20.5,24.24,51,26.0027,24,134,158,4,Monday,9,2011,625,0
2011-04-04 10:00:00,Spring,0,1,Misty+Cloudy,22.14,25.76,45,23.9994,35,55,90,4,Monday,10,2011,625,0
2011-04-04 11:00:00,Spring,0,1,Clear,24.6,31.06,40,26.0027,58,66,124,4,Monday,11,2011,625,0
2011-04-04 12:00:00,Spring,0,1,Clear,26.24,31.06,36,31.0009,59,98,157,4,Monday,12,2011,625,0
2011-04-04 13:00:00,Spring,0,1,Clear,27.88,31.82,34,22.0028,47,92,139,4,Monday,13,2011,625,0
2011-04-04 14:00:00,Spring,0,1,Misty+Cloudy,30.34,32.575,27,32.9975,47,76,123,4,Monday,14,2011,625,0
2011-04-04 15:00:00,Spring,0,1,Clear,31.16,33.335,23,36.9974,47,96,143,4,Monday,15,2011,625,0
2011-04-04 16:00:00,Spring,0,1,Clear,31.16,32.575,22,35.0008,59,130,189,4,Monday,16,2011,625,0
2011-04-04 17:00:00,Spring,0,1,Clear,30.34,32.575,23,40.9973,83,283,366,4,Monday,17,2011,625,0
2011-04-04 18:00:00,Spring,0,1,Misty+Cloudy,29.52,31.82,23,32.9975,78,308,386,4,Monday,18,2011,625,0
2011-04-04 19:00:00,Spring,0,1,Clear,28.7,31.82,24,31.0009,51,227,278,4,Monday,19,2011,625,0
2011-04-04 20:00:00,Spring,0,1,Misty+Cloudy,28.7,31.82,24,36.9974,40,133,173,4,Monday,20,2011,625,1
2011-04-04 21:00:00,Spring,0,1,Misty+Cloudy,28.7,31.82,30,30.0026,19,76,95,4,Monday,21,2011,625,1
2011-04-04 22:00:00,Spring,0,1,Misty+Cloudy,27.88,31.82,36,31.0009,17,58,75,4,Monday,22,2011,625,1
2011-04-04 23:00:00,Spring,0,1,Misty+Cloudy,26.24,31.06,47,15.0013,18,30,48,4,Monday,23,2011,625,1
2011-04-05 00:00:00,Spring,0,1,Clear,25.42,31.06,50,7.0015,10,12,22,4,Teusday,0,2011,624,1
2011-04-05 01:00:00,Spring,0,1,Light Snow/Rain,25.42,31.06,57,27.9993,10,5,15,4,Teusday,1,2011,624,1
2011-04-05 02:00:00,Spring,0,1,Misty+Cloudy,22.14,25.76,73,22.0028,0,5,5,4,Teusday,2,2011,624,1
2011-04-05 03:00:00,Spring,0,1,Misty+Cloudy,22.14,25.76,73,22.0028,1,3,4,4,Teusday,3,2011,624,1
2011-04-05 04:00:00,Spring,0,1,Light Snow/Rain,20.5,24.24,88,32.9975,0,2,2,4,Teusday,4,2011,624,1
2011-04-05 05:00:00,Spring,0,1,Light Snow/Rain,18.86,22.725,94,19.9995,0,5,5,4,Teusday,5,2011,624,1
2011-04-05 06:00:00,Spring,0,1,Misty+Cloudy,19.68,23.485,88,22.0028,2,36,38,4,Teusday,6,2011,624,1
2011-04-05 07:00:00,Spring,0,1,Misty+Cloudy,19.68,23.485,88,22.0028,10,124,134,4,Teusday,7,2011,624,1
2011-04-05 08:00:00,Spring,0,1,Light Snow/Rain,15.58,19.695,87,39.0007,9,148,157,4,Teusday,8,2011,624,1
2011-04-05 09:00:00,Spring,0,1,Light Snow/Rain,14.76,15.91,87,32.9975,2,44,46,4,Teusday,9,2011,624,0
2011-04-05 10:00:00,Spring,0,1,Light Snow/Rain,13.94,15.15,81,26.0027,3,25,28,4,Teusday,10,2011,624,0
2011-04-05 11:00:00,Spring,0,1,Light Snow/Rain,13.12,14.395,81,30.0026,1,18,19,4,Teusday,11,2011,624,0
2011-04-05 12:00:00,Spring,0,1,Misty+Cloudy,13.94,15.15,71,26.0027,6,32,38,4,Teusday,12,2011,624,0
2011-04-05 13:00:00,Spring,0,1,Misty+Cloudy,14.76,16.665,63,27.9993,5,51,56,4,Teusday,13,2011,624,0
2011-04-05 14:00:00,Spring,0,1,Misty+Cloudy,14.76,15.91,57,32.9975,9,67,76,4,Teusday,14,2011,624,0
2011-04-05 15:00:00,Spring,0,1,Clear,16.4,20.455,46,31.0009,6,62,68,4,Teusday,15,2011,624,0
2011-04-05 16:00:00,Spring,0,1,Clear,15.58,19.695,46,27.9993,17,113,130,4,Teusday,16,2011,624,0
2011-04-05 17:00:00,Spring,0,1,Clear,17.22,21.21,38,27.9993,27,246,273,4,Teusday,17,2011,624,0
2011-04-05 18:00:00,Spring,0,1,Clear,15.58,19.695,40,32.9975,19,248,267,4,Teusday,18,2011,624,0
2011-04-05 19:00:00,Spring,0,1,Clear,14.76,16.665,43,19.9995,12,148,160,4,Teusday,19,2011,624,0
2011-04-05 20:00:00,Spring,0,1,Clear,13.94,15.91,46,19.0012,4,87,91,4,Teusday,20,2011,624,1
2011-04-05 21:00:00,Spring,0,1,Clear,13.94,14.395,46,35.0008,8,81,89,4,Teusday,21,2011,624,1
2011-04-05 22:00:00,Spring,0,1,Clear,13.12,15.15,49,19.9995,3,43,46,4,Teusday,22,2011,624,1
2011-04-05 23:00:00,Spring,0,1,Clear,12.3,14.395,49,19.0012,3,23,26,4,Teusday,23,2011,624,1
2011-04-06 00:00:00,Spring,0,1,Clear,12.3,15.91,49,7.0015,0,15,15,4,Wednesday,0,2011,623,1
2011-04-06 01:00:00,Spring,0,1,Clear,10.66,13.635,60,8.9981,0,2,2,4,Wednesday,1,2011,623,1
2011-04-06 02:00:00,Spring,0,1,Clear,9.84,12.12,70,8.9981,0,5,5,4,Wednesday,2,2011,623,1
2011-04-06 03:00:00,Spring,0,1,Clear,10.66,13.635,60,8.9981,0,4,4,4,Wednesday,3,2011,623,1
2011-04-06 04:00:00,Spring,0,1,Clear,9.84,12.12,65,8.9981,0,1,1,4,Wednesday,4,2011,623,1
2011-04-06 05:00:00,Spring,0,1,Clear,9.84,12.88,70,7.0015,1,12,13,4,Wednesday,5,2011,623,1
2011-04-06 06:00:00,Spring,0,1,Clear,9.84,12.88,70,7.0015,4,52,56,4,Wednesday,6,2011,623,1
2011-04-06 07:00:00,Spring,0,1,Clear,10.66,13.635,65,7.0015,3,130,133,4,Wednesday,7,2011,623,1
2011-04-06 08:00:00,Spring,0,1,Clear,13.12,15.15,61,15.0013,17,308,325,4,Wednesday,8,2011,623,1
2011-04-06 09:00:00,Spring,0,1,Clear,14.76,16.665,46,16.9979,8,157,165,4,Wednesday,9,2011,623,0
2011-04-06 10:00:00,Spring,0,1,Clear,16.4,20.455,37,26.0027,21,48,69,4,Wednesday,10,2011,623,0
2011-04-06 11:00:00,Spring,0,1,Clear,17.22,21.21,38,26.0027,23,70,93,4,Wednesday,11,2011,623,0
2011-04-06 12:00:00,Spring,0,1,Clear,18.04,21.97,41,16.9979,22,112,134,4,Wednesday,12,2011,623,0
2011-04-06 13:00:00,Spring,0,1,Clear,18.86,22.725,38,32.9975,29,83,112,4,Wednesday,13,2011,623,0
2011-04-06 14:00:00,Spring,0,1,Clear,20.5,24.24,34,27.9993,35,80,115,4,Wednesday,14,2011,623,0
2011-04-06 15:00:00,Spring,0,1,Clear,21.32,25.0,32,22.0028,34,83,117,4,Wednesday,15,2011,623,0
2011-04-06 16:00:00,Spring,0,1,Clear,22.14,25.76,28,27.9993,27,142,169,4,Wednesday,16,2011,623,0
2011-04-06 17:00:00,Spring,0,1,Clear,21.32,25.0,32,30.0026,53,303,356,4,Wednesday,17,2011,623,0
2011-04-06 18:00:00,Spring,0,1,Clear,21.32,25.0,29,23.9994,43,282,325,4,Wednesday,18,2011,623,0
2011-04-06 19:00:00,Spring,0,1,Clear,20.5,24.24,31,19.9995,36,196,232,4,Wednesday,19,2011,623,0
2011-04-06 20:00:00,Spring,0,1,Clear,18.86,22.725,51,15.0013,15,126,141,4,Wednesday,20,2011,623,1
2011-04-06 21:00:00,Spring,0,1,Clear,18.86,22.725,41,19.0012,18,84,102,4,Wednesday,21,2011,623,1
2011-04-06 22:00:00,Spring,0,1,Clear,18.86,22.725,41,19.0012,13,71,84,4,Wednesday,22,2011,623,1
2011-04-06 23:00:00,Spring,0,1,Clear,18.86,22.725,41,19.9995,11,29,40,4,Wednesday,23,2011,623,1
2011-04-07 00:00:00,Spring,0,1,Clear,18.86,22.725,41,19.0012,5,15,20,4,Thursday,0,2011,622,1
2011-04-07 01:00:00,Spring,0,1,Clear,17.22,21.21,47,8.9981,2,11,13,4,Thursday,1,2011,622,1
2011-04-07 02:00:00,Spring,0,1,Clear,17.22,21.21,54,0.0,0,7,7,4,Thursday,2,2011,622,1
2011-04-07 03:00:00,Spring,0,1,Clear,14.76,17.425,66,12.998,0,3,3,4,Thursday,3,2011,622,1
2011-04-07 04:00:00,Spring,0,1,Clear,13.94,16.665,76,12.998,0,1,1,4,Thursday,4,2011,622,1
2011-04-07 05:00:00,Spring,0,1,Clear,13.94,15.91,76,15.0013,0,6,6,4,Thursday,5,2011,622,1
2011-04-07 06:00:00,Spring,0,1,Clear,13.12,15.15,81,16.9979,5,59,64,4,Thursday,6,2011,622,1
2011-04-07 07:00:00,Spring,0,1,Misty+Cloudy,13.94,16.665,76,11.0014,8,152,160,4,Thursday,7,2011,622,1
2011-04-07 08:00:00,Spring,0,1,Clear,14.76,17.425,76,12.998,23,291,314,4,Thursday,8,2011,622,1
2011-04-07 09:00:00,Spring,0,1,Misty+Cloudy,16.4,20.455,66,8.9981,15,155,170,4,Thursday,9,2011,622,0
2011-04-07 10:00:00,Spring,0,1,Misty+Cloudy,17.22,21.21,67,7.0015,29,66,95,4,Thursday,10,2011,622,0
2011-04-07 11:00:00,Spring,0,1,Misty+Cloudy,18.86,22.725,55,0.0,36,86,122,4,Thursday,11,2011,622,0
2011-04-07 12:00:00,Spring,0,1,Misty+Cloudy,18.86,22.725,55,0.0,39,114,153,4,Thursday,12,2011,622,0
2011-04-07 13:00:00,Spring,0,1,Misty+Cloudy,21.32,25.0,48,6.0032,36,99,135,4,Thursday,13,2011,622,0
2011-04-07 14:00:00,Spring,0,1,Clear,22.96,26.515,43,6.0032,46,111,157,4,Thursday,14,2011,622,0
2011-04-07 15:00:00,Spring,0,1,Clear,24.6,31.06,38,7.0015,27,133,160,4,Thursday,15,2011,622,0
2011-04-07 16:00:00,Spring,0,1,Clear,24.6,31.06,35,0.0,52,161,213,4,Thursday,16,2011,622,0
2011-04-07 17:00:00,Spring,0,1,Clear,21.32,25.0,52,19.0012,63,280,343,4,Thursday,17,2011,622,0
2011-04-07 18:00:00,Spring,0,1,Clear,19.68,23.485,55,16.9979,68,265,333,4,Thursday,18,2011,622,0
2011-04-07 19:00:00,Spring,0,1,Clear,18.86,22.725,59,19.9995,34,192,226,4,Thursday,19,2011,622,0
2011-04-07 20:00:00,Spring,0,1,Clear,18.04,21.97,62,11.0014,37,166,203,4,Thursday,20,2011,622,1
2011-04-07 21:00:00,Spring,0,1,Misty+Cloudy,18.04,21.97,67,19.0012,19,89,108,4,Thursday,21,2011,622,1
2011-04-07 22:00:00,Spring,0,1,Misty+Cloudy,16.4,20.455,76,12.998,18,63,81,4,Thursday,22,2011,622,1
2011-04-07 23:00:00,Spring,0,1,Clear,15.58,19.695,76,16.9979,9,45,54,4,Thursday,23,2011,622,1
2011-04-08 00:00:00,Spring,0,1,Misty+Cloudy,14.76,17.425,76,15.0013,4,21,25,4,Friday,0,2011,621,1
2011-04-08 01:00:00,Spring,0,1,Misty+Cloudy,13.94,16.665,76,8.9981,3,6,9,4,Friday,1,2011,621,1
2011-04-08 02:00:00,Spring,0,1,Light Snow/Rain,13.94,16.665,76,11.0014,3,10,13,4,Friday,2,2011,621,1
2011-04-08 03:00:00,Spring,0,1,Light Snow/Rain,13.94,16.665,76,11.0014,0,1,1,4,Friday,3,2011,621,1
2011-04-08 04:00:00,Spring,0,1,Misty+Cloudy,13.94,16.665,86,8.9981,0,1,1,4,Friday,4,2011,621,1
2011-04-08 05:00:00,Spring,0,1,Misty+Cloudy,13.12,15.91,87,12.998,1,8,9,4,Friday,5,2011,621,1
2011-04-08 06:00:00,Spring,0,1,Misty+Cloudy,13.94,18.18,87,0.0,2,33,35,4,Friday,6,2011,621,1
2011-04-08 07:00:00,Spring,0,1,Light Snow/Rain,13.94,16.665,87,11.0014,4,109,113,4,Friday,7,2011,621,1
2011-04-08 08:00:00,Spring,0,1,Light Snow/Rain,13.94,16.665,87,11.0014,13,208,221,4,Friday,8,2011,621,1
2011-04-08 09:00:00,Spring,0,1,Misty+Cloudy,14.76,17.425,76,12.998,17,168,185,4,Friday,9,2011,621,0
2011-04-08 10:00:00,Spring,0,1,Misty+Cloudy,14.76,16.665,71,19.0012,10,63,73,4,Friday,10,2011,621,0
2011-04-08 11:00:00,Spring,0,1,Misty+Cloudy,16.4,20.455,62,26.0027,19,79,98,4,Friday,11,2011,621,0
2011-04-08 12:00:00,Spring,0,1,Light Snow/Rain,15.58,19.695,66,15.0013,29,51,80,4,Friday,12,2011,621,0
2011-04-08 13:00:00,Spring,0,1,Light Snow/Rain,14.76,16.665,76,19.0012,7,35,42,4,Friday,13,2011,621,0
2011-04-08 14:00:00,Spring,0,1,Light Snow/Rain,13.94,15.91,87,15.0013,2,13,15,4,Friday,14,2011,621,0
2011-04-08 15:00:00,Spring,0,1,Light Snow/Rain,13.94,15.91,87,15.0013,1,24,25,4,Friday,15,2011,621,0
2011-04-08 16:00:00,Spring,0,1,Misty+Cloudy,13.12,15.15,93,16.9979,2,58,60,4,Friday,16,2011,621,0
2011-04-08 17:00:00,Spring,0,1,Light Snow/Rain,13.12,15.15,93,16.9979,10,138,148,4,Friday,17,2011,621,0
2011-04-08 18:00:00,Spring,0,1,Light Snow/Rain,13.12,15.15,93,16.9979,8,54,62,4,Friday,18,2011,621,0
2011-04-08 19:00:00,Spring,0,1,Light Snow/Rain,12.3,13.635,93,27.9993,1,52,53,4,Friday,19,2011,621,0
2011-04-08 20:00:00,Spring,0,1,Misty+Cloudy,12.3,13.635,93,22.0028,12,51,63,4,Friday,20,2011,621,1
2011-04-08 21:00:00,Spring,0,1,Misty+Cloudy,12.3,14.395,93,16.9979,11,43,54,4,Friday,21,2011,621,1
2011-04-08 22:00:00,Spring,0,1,Misty+Cloudy,12.3,13.635,93,19.9995,9,42,51,4,Friday,22,2011,621,1
2011-04-08 23:00:00,Spring,0,1,Misty+Cloudy,12.3,14.395,93,15.0013,4,31,35,4,Friday,23,2011,621,1
2011-04-09 00:00:00,Spring,0,0,Misty+Cloudy,12.3,14.395,87,15.0013,5,26,31,4,Saturday,0,2011,620,1
2011-04-09 01:00:00,Spring,0,0,Misty+Cloudy,12.3,15.15,87,8.9981,3,17,20,4,Saturday,1,2011,620,1
2011-04-09 02:00:00,Spring,0,0,Misty+Cloudy,13.12,15.15,87,15.0013,2,15,17,4,Saturday,2,2011,620,1
2011-04-09 03:00:00,Spring,0,0,Light Snow/Rain,12.3,14.395,100,16.9979,3,11,14,4,Saturday,3,2011,620,1
2011-04-09 04:00:00,Spring,0,0,Light Snow/Rain,12.3,13.635,100,16.9979,0,3,3,4,Saturday,4,2011,620,1
2011-04-09 05:00:00,Spring,0,0,Misty+Cloudy,12.3,14.395,93,15.0013,0,5,5,4,Saturday,5,2011,620,1
2011-04-09 06:00:00,Spring,0,0,Misty+Cloudy,12.3,14.395,93,12.998,0,13,13,4,Saturday,6,2011,620,1
2011-04-09 07:00:00,Spring,0,0,Misty+Cloudy,12.3,15.15,93,11.0014,8,13,21,4,Saturday,7,2011,620,1
2011-04-09 08:00:00,Spring,0,0,Misty+Cloudy,13.12,15.15,93,11.0014,7,47,54,4,Saturday,8,2011,620,1
2011-04-09 09:00:00,Spring,0,0,Misty+Cloudy,13.94,17.425,87,7.0015,27,71,98,4,Saturday,9,2011,620,0
2011-04-09 10:00:00,Spring,0,0,Misty+Cloudy,13.94,16.665,87,8.9981,43,90,133,4,Saturday,10,2011,620,0
2011-04-09 11:00:00,Spring,0,0,Misty+Cloudy,14.76,18.18,81,0.0,51,91,142,4,Saturday,11,2011,620,0
2011-04-09 12:00:00,Spring,0,0,Misty+Cloudy,14.76,17.425,81,8.9981,79,123,202,4,Saturday,12,2011,620,0
2011-04-09 13:00:00,Spring,0,0,Misty+Cloudy,14.76,18.94,81,0.0,114,108,222,4,Saturday,13,2011,620,0
2011-04-09 14:00:00,Spring,0,0,Misty+Cloudy,14.76,17.425,81,8.9981,94,118,212,4,Saturday,14,2011,620,0
2011-04-09 15:00:00,Spring,0,0,Misty+Cloudy,14.76,18.94,87,0.0,85,116,201,4,Saturday,15,2011,620,0
2011-04-09 16:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,82,0.0,73,118,191,4,Saturday,16,2011,620,0
2011-04-09 17:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,82,6.0032,128,129,257,4,Saturday,17,2011,620,0
2011-04-09 18:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,82,7.0015,48,129,177,4,Saturday,18,2011,620,0
2011-04-09 19:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,82,8.9981,47,83,130,4,Saturday,19,2011,620,0
2011-04-09 20:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,11.0014,19,74,93,4,Saturday,20,2011,620,1
2011-04-09 21:00:00,Spring,0,0,Misty+Cloudy,14.76,17.425,93,8.9981,10,65,75,4,Saturday,21,2011,620,1
2011-04-09 22:00:00,Spring,0,0,Misty+Cloudy,14.76,17.425,93,8.9981,21,66,87,4,Saturday,22,2011,620,1
2011-04-09 23:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,6.0032,12,45,57,4,Saturday,23,2011,620,1
2011-04-10 00:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,6.0032,5,48,53,4,Sunday,0,2011,619,1
2011-04-10 01:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,8.9981,6,31,37,4,Sunday,1,2011,619,1
2011-04-10 02:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,6.0032,12,24,36,4,Sunday,2,2011,619,1
2011-04-10 03:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,87,8.9981,5,11,16,4,Sunday,3,2011,619,1
2011-04-10 04:00:00,Spring,0,0,Misty+Cloudy,14.76,18.18,93,7.0015,3,2,5,4,Sunday,4,2011,619,1
2011-04-10 05:00:00,Spring,0,0,Misty+Cloudy,14.76,18.18,93,6.0032,0,4,4,4,Sunday,5,2011,619,1
2011-04-10 06:00:00,Spring,0,0,Misty+Cloudy,14.76,18.18,93,6.0032,0,4,4,4,Sunday,6,2011,619,1
2011-04-10 07:00:00,Spring,0,0,Misty+Cloudy,14.76,18.18,100,6.0032,3,7,10,4,Sunday,7,2011,619,1
2011-04-10 08:00:00,Spring,0,0,Misty+Cloudy,15.58,19.695,94,6.0032,17,38,55,4,Sunday,8,2011,619,1
