season,holiday,workingday,weather,temp,humidity,windspeed,registered,count,date,years,months,days,hours,is_night
2,0,1,2,19.68,77,26.0027,80,99,101,2011,4,12,16,1
2,0,1,3,18.04,77,15.0013,262,291,101,2011,4,12,17,1
2,0,1,3,18.04,77,15.0013,203,224,101,2011,4,12,18,1
2,0,1,2,17.22,82,19.0012,127,130,101,2011,4,12,19,0
2,0,1,2,17.22,82,19.0012,94,103,101,2011,4,12,20,0
2,0,1,2,17.22,82,12.998,74,84,101,2011,4,12,21,0
2,0,1,2,16.4,94,19.9995,47,54,101,2011,4,12,22,0
2,0,1,2,16.4,94,16.9979,31,39,101,2011,4,12,23,0
2,0,1,2,16.4,100,19.9995,12,15,102,2011,4,13,0,0
2,0,1,2,16.4,100,19.9995,1,1,102,2011,4,13,1,0
2,0,1,3,16.4,100,19.9995,2,2,102,2011,4,13,2,0
2,0,1,3,16.4,94,22.0028,2,2,102,2011,4,13,3,0
2,0,1,3,16.4,94,22.0028,2,3,102,2011,4,13,4,0
2,0,1,3,15.58,94,16.9979,4,5,102,2011,4,13,5,0
2,0,1,3,15.58,94,15.0013,33,34,102,2011,4,13,6,0
2,0,1,3,14.76,100,15.0013,67,70,102,2011,4,13,7,1
2,0,1,3,15.58,94,12.998,158,164,102,2011,4,13,8,1
2,0,1,2,15.58,94,15.0013,63,65,102,2011,4,13,9,1
2,0,1,2,16.4,87,12.998,42,46,102,2011,4,13,10,1
2,0,1,2,17.22,82,12.998,57,61,102,2011,4,13,11,1
2,0,1,3,17.22,82,16.9979,83,95,102,2011,4,13,12,1
2,0,1,2,18.04,77,12.998,55,61,102,2011,4,13,13,1
2,0,1,2,17.22,77,16.9979,82,106,102,2011,4,13,14,1
2,0,1,2,18.04,72,19.0012,69,81,102,2011,4,13,15,1
2,0,1,1,18.86,67,19.0012,119,142,102,2011,4,13,16,1
2,0,1,1,18.86,67,19.9995,284,309,102,2011,4,13,17,1
2,0,1,1,18.04,62,26.0027,293,321,102,2011,4,13,18,1
2,0,1,1,18.04,62,16.9979,160,175,102,2011,4,13,19,0
2,0,1,1,18.04,62,16.9979,119,126,102,2011,4,13,20,0
2,0,1,1,17.22,67,11.0014,100,117,102,2011,4,13,21,0
2,0,1,1,17.22,67,12.998,89,99,102,2011,4,13,22,0
2,0,1,1,16.4,71,8.9981,57,62,102,2011,4,13,23,0
2,0,1,1,15.58,76,8.9981,18,21,103,2011,4,14,0,0
2,0,1,1,15.58,76,15.0013,9,10,103,2011,4,14,1,0
2,0,1,1,14.76,76,8.9981,3,3,103,2011,4,14,2,0
2,0,1,1,13.94,81,8.9981,2,2,103,2011,4,14,3,0
2,0,1,1,13.94,76,0.0,8,9,103,2011,4,14,4,0
2,0,1,1,13.94,76,6.0032,12,14,103,2011,4,14,5,0
2,0,1,1,13.94,76,7.0015,66,70,103,2011,4,14,6,0
2,0,1,1,15.58,66,0.0,182,193,103,2011,4,14,7,1
2,0,1,1,17.22,58,11.0014,316,337,103,2011,4,14,8,1
2,0,1,1,18.86,51,8.9981,152,170,103,2011,4,14,9,1
2,0,1,1,20.5,51,12.998,68,89,103,2011,4,14,10,1
2,0,1,1,21.32,45,11.0014,87,115,103,2011,4,14,11,1
2,0,1,1,22.14,42,8.9981,110,145,103,2011,4,14,12,1
2,0,1,1,22.96,37,15.0013,121,159,103,2011,4,14,13,1
2,0,1,1,22.96,35,6.0032,101,137,103,2011,4,14,14,1
2,0,1,1,24.6,31,6.0032,85,142,103,2011,4,14,15,1
2,0,1,1,24.6,26,7.0015,153,202,103,2011,4,14,16,1
2,0,1,1,24.6,28,0.0,338,388,103,2011,4,14,17,1
2,0,1,1,22.96,30,0.0,290,337,103,2011,4,14,18,1
2,0,1,1,22.14,32,0.0,222,259,103,2011,4,14,19,0
2,0,1,1,20.5,51,12.998,147,169,103,2011,4,14,20,0
2,0,1,1,18.86,63,8.9981,126,145,103,2011,4,14,21,0
2,0,1,1,19.68,55,7.0015,82,104,103,2011,4,14,22,0
2,0,1,1,18.86,59,7.0015,40,47,103,2011,4,14,23,0
2,1,0,1,18.04,67,0.0,21,27,104,2011,4,15,0,0
2,1,0,1,18.04,62,0.0,9,15,104,2011,4,15,1,0
2,1,0,1,16.4,76,0.0,10,18,104,2011,4,15,2,0
2,1,0,1,16.4,76,0.0,3,3,104,2011,4,15,3,0
2,1,0,1,15.58,82,6.0032,3,3,104,2011,4,15,4,0
2,1,0,1,14.76,81,7.0015,11,13,104,2011,4,15,5,0
2,1,0,1,14.76,81,6.0032,42,47,104,2011,4,15,6,0
2,1,0,1,16.4,71,11.0014,139,149,104,2011,4,15,7,1
2,1,0,1,18.04,62,19.9995,279,300,104,2011,4,15,8,1
2,1,0,1,20.5,55,12.998,162,178,104,2011,4,15,9,1
2,1,0,1,20.5,55,12.998,91,122,104,2011,4,15,10,1
2,1,0,1,21.32,55,12.998,95,136,104,2011,4,15,11,1
2,1,0,1,21.32,55,19.0012,155,200,104,2011,4,15,12,1
2,1,0,1,22.14,52,16.9979,133,180,104,2011,4,15,13,1
2,1,0,1,22.14,52,16.9979,106,163,104,2011,4,15,14,1
2,1,0,1,22.14,52,30.0026,112,162,104,2011,4,15,15,1
2,1,0,1,21.32,55,32.9975,173,243,104,2011,4,15,16,1
2,1,0,2,20.5,63,26.0027,267,331,104,2011,4,15,17,1
2,1,0,2,18.86,67,26.0027,216,263,104,2011,4,15,18,1
2,1,0,1,17.22,77,26.0027,168,209,104,2011,4,15,19,0
2,1,0,2,16.4,76,22.0028,92,118,104,2011,4,15,20,0
2,1,0,2,16.4,76,19.9995,77,102,104,2011,4,15,21,0
2,1,0,2,15.58,82,26.0027,64,80,104,2011,4,15,22,0
2,1,0,2,14.76,81,12.998,56,64,104,2011,4,15,23,0
2,0,0,2,14.76,81,15.0013,36,43,105,2011,4,16,0,0
2,0,0,2,14.76,87,19.0012,28,33,105,2011,4,16,1,0
2,0,0,2,14.76,87,8.9981,19,24,105,2011,4,16,2,0
2,0,0,2,14.76,87,11.0014,9,14,105,2011,4,16,3,0
2,0,0,2,14.76,87,15.0013,4,5,105,2011,4,16,4,0
2,0,0,2,15.58,87,19.0012,3,4,105,2011,4,16,5,0
2,0,0,3,16.4,82,22.0028,9,10,105,2011,4,16,6,0
2,0,0,2,16.4,82,27.9993,18,21,105,2011,4,16,7,1
2,0,0,3,16.4,87,23.9994,38,45,105,2011,4,16,8,1
2,0,0,3,16.4,100,19.9995,27,29,105,2011,4,16,9,1
2,0,0,3,17.22,94,26.0027,21,22,105,2011,4,16,10,1
2,0,0,3,17.22,94,30.0026,27,31,105,2011,4,16,11,1
2,0,0,2,18.86,88,39.0007,26,32,105,2011,4,16,12,1
2,0,0,3,18.86,94,35.0008,49,58,105,2011,4,16,13,1
2,0,0,3,21.32,83,39.0007,49,63,105,2011,4,16,14,1
2,0,0,3,21.32,83,39.0007,62,78,105,2011,4,16,15,1
2,0,0,3,20.5,88,31.0009,27,33,105,2011,4,16,16,1
2,0,0,3,20.5,88,39.0007,14,15,105,2011,4,16,17,1
2,0,0,2,20.5,94,26.0027,32,38,105,2011,4,16,18,1
2,0,0,2,21.32,94,27.9993,62,71,105,2011,4,16,19,0
2,0,0,3,18.04,94,15.0013,49,53,105,2011,4,16,20,0
2,0,0,2,18.04,94,0.0,13,14,105,2011,4,16,21,0
2,0,0,3,17.22,100,0.0,22,24,105,2011,4,16,22,0
2,0,0,2,18.04,77,19.0012,30,35,105,2011,4,16,23,0
2,0,0,2,18.04,77,19.0012,29,33,106,2011,4,17,0,0
2,0,0,1,17.22,67,15.0013,25,31,106,2011,4,17,1,0
2,0,0,1,16.4,62,12.998,25,29,106,2011,4,17,2,0
2,0,0,1,16.4,66,8.9981,13,25,106,2011,4,17,3,0
2,0,0,1,14.76,76,7.0015,5,7,106,2011,4,17,4,0
2,0,0,1,14.76,71,11.0014,1,3,106,2011,4,17,5,0
2,0,0,1,14.76,66,30.0026,5,8,106,2011,4,17,6,0
2,0,0,1,14.76,50,23.9994,14,16,106,2011,4,17,7,1
2,0,0,1,15.58,46,26.0027,36,43,106,2011,4,17,8,1
2,0,0,1,16.4,43,19.0012,71,102,106,2011,4,17,9,1
2,0,0,1,17.22,44,30.0026,120,211,106,2011,4,17,10,1
2,0,0,1,18.86,41,27.9993,185,304,106,2011,4,17,11,1
2,0,0,1,18.86,38,26.0027,187,354,106,2011,4,17,12,1
2,0,0,1,20.5,34,26.0027,162,343,106,2011,4,17,13,1
2,0,0,1,21.32,34,26.0027,191,361,106,2011,4,17,14,1
2,0,0,1,22.14,32,35.0008,209,388,106,2011,4,17,15,1
2,0,0,1,22.14,30,23.9994,182,343,106,2011,4,17,16,1
2,0,0,1,22.96,30,30.0026,163,306,106,2011,4,17,17,1
2,0,0,1,22.96,30,26.0027,175,277,106,2011,4,17,18,1
2,0,0,1,22.96,30,19.9995,135,210,106,2011,4,17,19,0
2,0,0,1,21.32,36,12.998,97,141,106,2011,4,17,20,0
2,0,0,1,20.5,42,12.998,70,83,106,2011,4,17,21,0
2,0,0,1,20.5,39,7.0015,49,70,106,2011,4,17,22,0
2,0,0,1,18.04,67,11.0014,37,56,106,2011,4,17,23,0
2,0,1,1,18.86,47,6.0032,24,39,107,2011,4,18,0,0
2,0,1,1,18.86,47,8.9981,8,19,107,2011,4,18,1,0
2,0,1,1,17.22,67,7.0015,2,16,107,2011,4,18,2,0
2,0,1,1,17.22,62,7.0015,1,7,107,2011,4,18,3,0
2,0,1,1,16.4,87,11.0014,4,6,107,2011,4,18,4,0
2,0,1,1,16.4,76,6.0032,16,16,107,2011,4,18,5,0
2,0,1,1,16.4,82,0.0,51,54,107,2011,4,18,6,0
2,0,1,1,18.86,63,0.0,156,168,107,2011,4,18,7,1
2,0,1,1,18.86,63,0.0,277,297,107,2011,4,18,8,1
2,0,1,2,20.5,55,7.0015,132,169,107,2011,4,18,9,1
2,0,1,2,21.32,55,7.0015,68,109,107,2011,4,18,10,1
2,0,1,2,22.14,52,6.0032,87,123,107,2011,4,18,11,1
2,0,1,2,22.96,49,6.0032,124,184,107,2011,4,18,12,1
2,0,1,2,22.96,49,11.0014,128,169,107,2011,4,18,13,1
2,0,1,2,23.78,49,12.998,95,144,107,2011,4,18,14,1
2,0,1,2,24.6,43,12.998,112,176,107,2011,4,18,15,1
2,0,1,1,24.6,46,19.0012,165,205,107,2011,4,18,16,1
2,0,1,1,23.78,49,19.0012,362,428,107,2011,4,18,17,1
2,0,1,1,26.24,31,23.9994,321,362,107,2011,4,18,18,1
2,0,1,1,22.96,46,16.9979,244,286,107,2011,4,18,19,0
2,0,1,1,24.6,33,19.9995,136,165,107,2011,4,18,20,0
2,0,1,1,22.96,37,19.0012,131,151,107,2011,4,18,21,0
2,0,1,1,21.32,55,19.0012,81,90,107,2011,4,18,22,0
2,0,1,1,20.5,59,16.9979,35,46,107,2011,4,18,23,0
2,0,1,1,20.5,55,15.0013,23,25,108,2011,4,19,0,0
2,0,1,1,18.86,63,15.0013,2,7,108,2011,4,19,1,0
2,0,1,1,18.86,67,19.0012,5,13,108,2011,4,19,2,0
2,0,1,1,19.68,63,15.0013,3,3,108,2011,4,19,3,0
2,0,1,1,18.86,67,6.0032,4,5,108,2011,4,19,4,0
2,0,1,2,18.86,72,12.998,17,18,108,2011,4,19,5,0
2,0,1,2,19.68,67,0.0,63,65,108,2011,4,19,6,0
2,0,1,2,21.32,55,0.0,166,188,108,2011,4,19,7,1
2,0,1,2,20.5,68,8.9981,331,351,108,2011,4,19,8,1
2,0,1,3,21.32,63,6.0032,139,162,108,2011,4,19,9,1
2,0,1,2,20.5,72,15.0013,60,75,108,2011,4,19,10,1
2,0,1,2,22.14,68,11.0014,53,72,108,2011,4,19,11,1
2,0,1,2,22.14,64,6.0032,84,103,108,2011,4,19,12,1
2,0,1,2,22.14,68,15.0013,103,129,108,2011,4,19,13,1
2,0,1,2,22.14,64,12.998,88,107,108,2011,4,19,14,1
2,0,1,2,22.14,65,11.0014,83,127,108,2011,4,19,15,1
2,0,1,1,22.96,52,19.9995,162,192,108,2011,4,19,16,1
2,0,1,1,22.96,60,7.0015,372,411,108,2011,4,19,17,1
2,0,1,2,22.14,64,8.9981,377,421,108,2011,4,19,18,1
2,0,1,2,20.5,72,12.998,248,276,108,2011,4,19,19,0
2,0,1,2,20.5,72,15.0013,148,168,108,2011,4,19,20,0
2,0,1,2,20.5,72,8.9981,114,122,108,2011,4,19,21,0
2,0,1,1,19.68,77,6.0032,109,112,108,2011,4,19,22,0
2,0,1,1,18.86,88,6.0032,41,52,108,2011,4,19,23,0
2,0,0,1,17.22,67,6.0032,77,96,120,2011,5,1,0,0
2,0,0,1,17.22,69,7.0015,50,59,120,2011,5,1,1,0
2,0,0,1,17.22,77,7.0015,43,50,120,2011,5,1,2,0
2,0,0,1,16.4,82,7.0015,15,23,120,2011,5,1,3,0
2,0,0,1,16.4,76,7.0015,11,17,120,2011,5,1,4,0
2,0,0,1,16.4,82,6.0032,10,10,120,2011,5,1,5,0
2,0,0,2,16.4,82,6.0032,9,13,120,2011,5,1,6,0
2,0,0,2,17.22,77,6.0032,26,33,120,2011,5,1,7,1
2,0,0,2,18.04,77,8.9981,43,59,120,2011,5,1,8,1
2,0,0,2,18.86,72,8.9981,96,141,120,2011,5,1,9,1
2,0,0,2,19.68,63,12.998,155,264,120,2011,5,1,10,1
2,0,0,1,18.86,82,7.0015,141,250,120,2011,5,1,11,1
2,0,0,2,19.68,77,7.0015,172,281,120,2011,5,1,12,1
2,0,0,2,20.5,63,11.0014,209,332,120,2011,5,1,13,1
2,0,0,2,20.5,68,7.0015,153,238,120,2011,5,1,14,1
2,0,0,2,20.5,72,0.0,153,266,120,2011,5,1,15,1
2,0,0,2,20.5,72,12.998,139,214,120,2011,5,1,16,1
2,0,0,2,19.68,82,16.9979,136,196,120,2011,5,1,17,1
2,0,0,2,18.86,82,6.0032,126,159,120,2011,5,1,18,0
2,0,0,2,18.86,84,7.0015,131,178,120,2011,5,1,19,0
2,0,0,2,18.86,82,0.0,86,121,120,2011,5,1,20,0
2,0,0,2,18.86,82,0.0,82,105,120,2011,5,1,21,0
2,0,0,2,18.86,82,0.0,68,100,120,2011,5,1,22,0
2,0,0,1,18.86,77,12.998,82,146,120,2011,5,1,23,0
2,0,1,1,18.86,72,8.9981,109,177,121,2011,5,2,0,0
2,0,1,1,18.86,72,8.9981,73,114,121,2011,5,2,1,0
2,0,1,2,18.04,77,15.0013,19,35,121,2011,5,2,2,0
2,0,1,1,18.04,77,8.9981,7,16,121,2011,5,2,3,0
2,0,1,1,18.04,77,11.0014,8,17,121,2011,5,2,4,0
2,0,1,2,18.04,77,8.9981,16,20,121,2011,5,2,5,0
2,0,1,1,18.04,88,7.0015,59,62,121,2011,5,2,6,0
2,0,1,2,18.86,82,22.0028,193,209,121,2011,5,2,7,1
2,0,1,2,19.68,77,15.0013,350,371,121,2011,5,2,8,1
2,0,1,2,20.5,77,19.0012,131,172,121,2011,5,2,9,1
2,0,1,2,22.14,77,15.0013,77,108,121,2011,5,2,10,1
2,0,1,1,23.78,73,19.9995,96,130,121,2011,5,2,11,1
2,0,1,1,25.42,69,15.0013,147,187,121,2011,5,2,12,1
2,0,1,2,25.42,69,12.998,119,170,121,2011,5,2,13,1
2,0,1,1,26.24,69,15.0013,133,181,121,2011,5,2,14,1
2,0,1,1,27.06,61,12.998,110,155,121,2011,5,2,15,1
2,0,1,1,27.06,61,15.0013,220,269,121,2011,5,2,16,1
2,0,1,1,27.06,65,12.998,472,537,121,2011,5,2,17,1
2,0,1,2,26.24,65,12.998,450,518,121,2011,5,2,18,0
2,0,1,2,25.42,69,8.9981,268,314,121,2011,5,2,19,0
2,0,1,2,25.42,69,8.9981,174,218,121,2011,5,2,20,0
2,0,1,2,24.6,73,7.0015,178,232,121,2011,5,2,21,0
2,0,1,2,24.6,73,0.0,97,125,121,2011,5,2,22,0
2,0,1,2,22.96,83,12.998,48,64,121,2011,5,2,23,0
2,0,1,2,22.96,83,15.0013,16,16,122,2011,5,3,0,0
2,0,1,2,22.96,78,16.9979,14,14,122,2011,5,3,1,0
2,0,1,2,22.96,78,16.9979,5,5,122,2011,5,3,2,0
2,0,1,1,22.14,83,19.0012,2,2,122,2011,5,3,3,0
2,0,1,1,21.32,88,15.0013,1,4,122,2011,5,3,4,0
2,0,1,1,21.32,88,8.9981,14,14,122,2011,5,3,5,0
2,0,1,2,21.32,94,11.0014,102,109,122,2011,5,3,6,0
2,0,1,2,22.14,88,15.0013,248,265,122,2011,5,3,7,1
2,0,1,2,22.96,83,19.0012,435,459,122,2011,5,3,8,1
2,0,1,2,24.6,78,23.9994,157,186,122,2011,5,3,9,1
2,0,1,2,26.24,69,23.9994,91,127,122,2011,5,3,10,1
2,0,1,2,27.06,65,22.0028,120,140,122,2011,5,3,11,1
2,0,1,2,27.88,61,32.9975,169,217,122,2011,5,3,12,1
2,0,1,2,28.7,58,40.9973,144,194,122,2011,5,3,13,1
2,0,1,2,28.7,58,35.0008,122,158,122,2011,5,3,14,1
2,0,1,2,28.7,58,30.0026,117,154,122,2011,5,3,15,1
2,0,1,1,29.52,54,31.0009,225,271,122,2011,5,3,16,1
2,0,1,1,28.7,54,31.0009,464,517,122,2011,5,3,17,1
2,0,1,1,28.7,48,27.9993,485,544,122,2011,5,3,18,0
2,0,1,1,27.88,57,23.9994,323,365,122,2011,5,3,19,0
2,0,1,1,27.06,61,12.998,262,290,122,2011,5,3,20,0
2,0,1,2,26.24,61,30.0026,183,225,122,2011,5,3,21,0
2,0,1,2,23.78,60,26.0027,99,113,122,2011,5,3,22,0
2,0,1,2,22.96,68,22.0028,50,62,122,2011,5,3,23,0
2,0,1,3,21.32,77,11.0014,22,27,123,2011,5,4,0,0
2,0,1,3,20.5,82,19.0012,6,7,123,2011,5,4,1,0
2,0,1,3,20.5,82,19.0012,4,4,123,2011,5,4,2,0
2,0,1,3,17.22,88,35.0008,1,1,123,2011,5,4,3,0
2,0,1,3,15.58,94,22.0028,2,3,123,2011,5,4,4,0
2,0,1,3,14.76,87,22.0028,8,9,123,2011,5,4,5,0
2,0,1,3,13.94,93,26.0027,21,21,123,2011,5,4,6,0
2,0,1,3,13.94,93,23.9994,46,52,123,2011,5,4,7,1
2,0,1,3,13.94,93,26.0027,74,79,123,2011,5,4,8,1
2,0,1,3,13.94,93,23.9994,35,40,123,2011,5,4,9,1
2,0,1,2,13.94,93,19.0012,26,31,123,2011,5,4,10,1
2,0,1,1,16.4,82,22.0028,69,72,123,2011,5,4,11,1
2,0,1,2,18.04,62,23.9994,105,124,123,2011,5,4,12,1
2,0,1,2,18.86,59,30.0026,128,143,123,2011,5,4,13,1
2,0,1,1,20.5,51,26.0027,94,107,123,2011,5,4,14,1
2,0,1,1,19.68,51,27.9993,107,129,123,2011,5,4,15,1
2,0,1,1,20.5,45,31.0009,173,195,123,2011,5,4,16,1
2,0,1,1,16.4,71,16.9979,388,410,123,2011,5,4,17,1
2,0,1,1,17.22,67,16.9979,367,396,123,2011,5,4,18,0
2,0,1,1,17.22,58,23.9994,266,296,123,2011,5,4,19,0
2,0,1,1,16.4,62,22.0028,174,191,123,2011,5,4,20,0
2,0,1,1,16.4,62,11.0014,133,150,123,2011,5,4,21,0
2,0,1,1,15.58,62,15.0013,80,89,123,2011,5,4,22,0
2,0,1,1,14.76,62,15.0013,49,57,123,2011,5,4,23,0
2,0,1,1,14.76,66,12.998,23,27,124,2011,5,5,0,0
2,0,1,1,13.94,71,12.998,6,10,124,2011,5,5,1,0
2,0,1,1,13.94,66,15.0013,4,5,124,2011,5,5,2,0
2,0,1,1,13.94,66,16.9979,4,4,124,2011,5,5,3,0
2,0,1,1,13.94,66,16.9979,3,7,124,2011,5,5,4,0
2,0,1,1,13.94,66,16.9979,29,30,124,2011,5,5,5,0
2,0,1,1,13.94,66,16.9979,86,89,124,2011,5,5,6,0
2,0,1,1,15.58,58,16.9979,255,271,124,2011,5,5,7,1
2,0,1,1,17.22,50,16.9979,415,440,124,2011,5,5,8,1
2,0,1,1,18.86,44,19.0012,164,184,124,2011,5,5,9,1
2,0,1,1,20.5,39,19.0012,98,128,124,2011,5,5,10,1
2,0,1,1,21.32,36,30.0026,105,148,124,2011,5,5,11,1
2,0,1,1,21.32,34,23.9994,169,196,124,2011,5,5,12,1
2,0,1,1,22.14,30,39.0007,142,192,124,2011,5,5,13,1
2,0,1,1,22.14,28,30.0026,135,154,124,2011,5,5,14,1
2,0,1,1,22.96,26,32.9975,120,147,124,2011,5,5,15,1
2,0,1,1,23.78,24,27.9993,233,269,124,2011,5,5,16,1
2,0,1,1,22.96,26,26.0027,467,533,124,2011,5,5,17,1
2,0,1,1,22.96,26,19.0012,456,520,124,2011,5,5,18,0
2,0,1,1,22.14,28,15.0013,305,361,124,2011,5,5,19,0
2,0,1,1,20.5,34,11.0014,225,258,124,2011,5,5,20,0
2,0,1,1,20.5,36,12.998,141,180,124,2011,5,5,21,0
2,0,1,1,19.68,39,12.998,135,165,124,2011,5,5,22,0
2,0,1,1,18.86,41,12.998,99,115,124,2011,5,5,23,0
2,0,1,1,18.04,44,11.0014,43,56,125,2011,5,6,0,0
2,0,1,1,16.4,62,11.0014,24,32,125,2011,5,6,1,0
2,0,1,1,15.58,62,7.0015,15,16,125,2011,5,6,2,0
2,0,1,1,14.76,71,7.0015,6,9,125,2011,5,6,3,0
2,0,1,1,14.76,71,7.0015,1,1,125,2011,5,6,4,0
2,0,1,1,13.94,81,7.0015,16,16,125,2011,5,6,5,0
2,0,1,1,14.76,81,6.0032,74,82,125,2011,5,6,6,0
2,0,1,1,16.4,82,0.0,202,222,125,2011,5,6,7,1
2,0,1,1,17.22,77,16.9979,415,450,125,2011,5,6,8,1
2,0,1,1,18.86,67,19.0012,161,188,125,2011,5,6,9,1
2,0,1,2,22.14,49,22.0028,97,127,125,2011,5,6,10,1
2,0,1,2,22.14,49,22.0028,123,165,125,2011,5,6,11,1
2,0,1,1,22.96,49,23.9994,198,246,125,2011,5,6,12,1
2,0,1,1,23.78,40,22.0028,182,253,125,2011,5,6,13,1
2,0,1,1,24.6,40,30.0026,127,213,125,2011,5,6,14,1
2,0,1,1,24.6,38,26.0027,171,260,125,2011,5,6,15,1
2,0,1,1,24.6,40,16.9979,262,344,125,2011,5,6,16,1
2,0,1,1,23.78,40,23.9994,470,553,125,2011,5,6,17,1
2,0,1,3,22.14,52,23.9994,385,470,125,2011,5,6,18,0
2,0,1,3,22.14,52,23.9994,253,292,125,2011,5,6,19,0
2,0,1,1,21.32,48,7.0015,161,190,125,2011,5,6,20,0
2,0,1,1,19.68,67,8.9981,130,152,125,2011,5,6,21,0
2,0,1,1,18.86,72,15.0013,105,151,125,2011,5,6,22,0
2,0,1,1,18.04,82,8.9981,93,120,125,2011,5,6,23,0
2,0,0,1,17.22,82,8.9981,76,86,126,2011,5,7,0,0
2,0,0,1,17.22,82,7.0015,50,58,126,2011,5,7,1,0
2,0,0,1,17.22,82,6.0032,47,52,126,2011,5,7,2,0
2,0,0,1,17.22,77,6.0032,9,18,126,2011,5,7,3,0
2,0,0,1,16.4,82,7.0015,4,5,126,2011,5,7,4,0
2,0,0,1,18.86,59,8.9981,3,7,126,2011,5,7,5,0
2,0,0,1,17.22,77,6.0032,12,13,126,2011,5,7,6,0
2,0,0,1,19.68,59,0.0,32,40,126,2011,5,7,7,1
2,0,0,1,21.32,52,12.998,96,115,126,2011,5,7,8,1
2,0,0,1,22.14,49,19.0012,164,218,126,2011,5,7,9,1
2,0,0,1,22.96,49,19.9995,208,298,126,2011,5,7,10,1
2,0,0,1,22.96,43,0.0,215,347,126,2011,5,7,11,1
2,0,0,1,24.6,40,12.998,244,373,126,2011,5,7,12,1
2,0,0,1,24.6,35,19.0012,240,436,126,2011,5,7,13,1
2,0,0,3,24.6,35,11.0014,235,378,126,2011,5,7,14,1
2,0,0,1,24.6,38,16.9979,230,378,126,2011,5,7,15,1
2,0,0,1,24.6,38,12.998,223,342,126,2011,5,7,16,1
2,0,0,1,23.78,40,15.0013,216,354,126,2011,5,7,17,1
2,0,0,1,23.78,37,11.0014,175,289,126,2011,5,7,18,0
2,0,0,1,22.96,43,12.998,179,267,126,2011,5,7,19,0
2,0,0,1,22.96,43,8.9981,137,219,126,2011,5,7,20,0
2,0,0,1,22.14,49,15.0013,124,182,126,2011,5,7,21,0
2,0,0,1,22.14,49,12.998,94,120,126,2011,5,7,22,0
2,0,0,1,20.5,59,7.0015,89,119,126,2011,5,7,23,0
2,0,0,2,20.5,59,7.0015,78,100,127,2011,5,8,0,0
2,0,0,2,21.32,55,0.0,56,64,127,2011,5,8,1,0
2,0,0,1,19.68,63,0.0,42,59,127,2011,5,8,2,0
2,0,0,1,18.86,72,6.0032,21,31,127,2011,5,8,3,0
2,0,0,1,17.22,82,0.0,8,10,127,2011,5,8,4,0
2,0,0,2,18.04,77,0.0,5,5,127,2011,5,8,5,0
2,0,0,2,18.04,82,0.0,4,6,127,2011,5,8,6,0
2,0,0,2,18.86,82,0.0,15,23,127,2011,5,8,7,1
2,0,0,1,21.32,63,8.9981,58,86,127,2011,5,8,8,1
2,0,0,1,22.96,52,15.0013,112,160,127,2011,5,8,9,1
2,0,0,1,23.78,49,8.9981,153,244,127,2011,5,8,10,1
2,0,0,1,23.78,49,6.0032,198,340,127,2011,5,8,11,1
2,0,0,1,24.6,46,6.0032,243,382,127,2011,5,8,12,1
2,0,0,1,24.6,49,8.9981,224,390,127,2011,5,8,13,1
2,0,0,1,24.6,49,0.0,240,366,127,2011,5,8,14,1
2,0,0,1,24.6,49,0.0,230,358,127,2011,5,8,15,1
2,0,0,1,24.6,46,7.0015,263,385,127,2011,5,8,16,1
2,0,0,3,23.78,49,19.0012,245,351,127,2011,5,8,17,1
2,0,0,1,23.78,49,0.0,205,268,127,2011,5,8,18,0
2,0,0,1,22.96,64,0.0,178,239,127,2011,5,8,19,0
2,0,0,1,21.32,77,8.9981,132,174,127,2011,5,8,20,0
2,0,0,1,21.32,77,6.0032,95,127,127,2011,5,8,21,0
2,0,0,1,20.5,88,6.0032,86,115,127,2011,5,8,22,0
2,0,0,1,18.86,88,6.0032,41,50,127,2011,5,8,23,0
2,0,1,1,18.86,82,6.0032,22,53,128,2011,5,9,0,0
2,0,1,1,18.04,88,0.0,8,33,128,2011,5,9,1,0
2,0,1,1,18.04,94,0.0,2,8,128,2011,5,9,2,0
2,0,1,1,18.86,82,6.0032,7,7,128,2011,5,9,3,0
2,0,1,1,17.22,82,11.0014,4,4,128,2011,5,9,4,0
2,0,1,1,17.22,77,11.0014,23,23,128,2011,5,9,5,0
2,0,1,1,18.04,72,16.9979,87,89,128,2011,5,9,6,0
2,0,1,1,19.68,63,16.9979,221,237,128,2011,5,9,7,1
2,0,1,1,21.32,55,15.0013,351,374,128,2011,5,9,8,1
2,0,1,1,22.14,56,11.0014,142,178,128,2011,5,9,9,1
2,0,1,1,22.96,52,12.998,95,119,128,2011,5,9,10,1
2,0,1,1,24.6,46,15.0013,99,125,128,2011,5,9,11,1
2,0,1,1,24.6,43,12.998,160,195,128,2011,5,9,12,1
2,0,1,1,25.42,38,19.0012,138,174,128,2011,5,9,13,1
2,0,1,1,25.42,41,15.0013,118,162,128,2011,5,9,14,1
2,0,1,1,25.42,41,15.0013,148,199,128,2011,5,9,15,1
2,0,1,1,26.24,38,15.0013,255,304,128,2011,5,9,16,1
2,0,1,1,25.42,38,16.9979,539,598,128,2011,5,9,17,1
2,0,1,1,25.42,38,19.9995,458,524,128,2011,5,9,18,0
2,0,1,1,23.78,43,12.998,339,384,128,2011,5,9,19,0
2,0,1,1,22.14,49,12.998,214,239,128,2011,5,9,20,0
