season,holiday,workingday,weather,temp,humidity,windspeed,count,date,years,months,days,hours,is_night
3,0,0,1,26.24,89,11.0014,55,189,2011,7,9,2,0
3,0,0,1,26.24,89,8.9981,30,189,2011,7,9,3,0
3,0,0,1,26.24,83,15.0013,6,189,2011,7,9,4,0
3,0,0,2,25.42,88,11.0014,15,189,2011,7,9,5,0
3,0,0,2,26.24,83,12.998,38,189,2011,7,9,6,0
3,0,0,1,27.06,78,12.998,71,189,2011,7,9,7,Set
3,0,0,1,28.7,70,16.9979,182,189,2011,7,9,8,1
3,0,0,1,30.34,58,19.0012,247,189,2011,7,9,9,1
3,0,0,1,31.16,52,11.0014,264,189,2011,7,9,10,1
3,0,0,1,31.98,46,19.9995,290,189,2011,7,9,11,1
3,0,0,1,32.8,46,16.9979,366,189,2011,7,9,12,1
3,0,0,1,33.62,41,15.0013,416,189,2011,7,9,13,1
3,0,0,1,34.44,36,8.9981,373,189,2011,7,9,14,1
3,0,0,1,34.44,34,6.0032,402,189,2011,7,9,15,1
3,0,0,1,33.62,38,0.0,416,189,2011,7,9,16,Rise
3,0,0,1,34.44,32,0.0,401,189,2011,7,9,17,0
3,0,0,1,33.62,36,7.0015,378,189,2011,7,9,18,0
3,0,0,1,31.16,55,11.0014,306,189,2011,7,9,19,0
3,0,0,1,31.16,58,15.0013,314,189,2011,7,9,20,0
3,0,0,1,30.34,58,11.0014,238,189,2011,7,9,21,0
3,0,0,1,29.52,62,11.0014,214,189,2011,7,9,22,0
3,0,0,1,29.52,58,12.998,140,189,2011,7,9,23,0
3,0,0,1,28.7,61,11.0014,154,190,2011,7,10,0,0
3,0,0,1,28.7,61,8.9981,113,190,2011,7,10,1,0
3,0,0,1,27.88,69,6.0032,96,190,2011,7,10,2,0
3,0,0,1,27.06,74,6.0032,25,190,2011,7,10,3,0
3,0,0,1,27.06,69,6.0032,5,190,2011,7,10,4,0
3,0,0,1,27.06,74,0.0,17,190,2011,7,10,5,0
3,0,0,1,26.24,78,6.0032,25,190,2011,7,10,6,0
3,0,0,1,28.7,70,6.0032,65,190,2011,7,10,7,Set
3,0,0,1,29.52,66,0.0,92,190,2011,7,10,8,1
3,0,0,1,30.34,66,6.0032,169,190,2011,7,10,9,1
3,0,0,1,31.16,55,8.9981,268,190,2011,7,10,10,1
3,0,0,1,31.98,55,12.998,287,190,2011,7,10,11,1
3,0,0,1,33.62,46,19.0012,377,190,2011,7,10,12,1
3,0,0,1,32.8,46,19.9995,367,190,2011,7,10,13,1
3,0,0,1,33.62,41,22.0028,349,190,2011,7,10,14,1
3,0,0,1,34.44,39,19.0012,361,190,2011,7,10,15,1
3,0,0,1,34.44,41,19.0012,372,190,2011,7,10,16,Rise
3,0,0,1,34.44,36,15.0013,363,190,2011,7,10,17,0
3,0,0,1,33.62,43,19.0012,363,190,2011,7,10,18,0
3,0,0,1,32.8,49,22.0028,303,190,2011,7,10,19,0
3,0,0,1,31.16,55,12.998,268,190,2011,7,10,20,0
3,0,0,1,30.34,62,16.9979,227,190,2011,7,10,21,0
3,0,0,1,30.34,66,15.0013,143,190,2011,7,10,22,0
3,0,0,1,29.52,66,16.9979,72,190,2011,7,10,23,0
3,0,1,1,28.7,65,12.998,35,191,2011,7,11,0,0
3,0,1,1,28.7,61,19.0012,10,191,2011,7,11,1,0
3,0,1,1,28.7,61,15.0013,12,191,2011,7,11,2,0
3,0,1,1,27.88,65,11.0014,10,191,2011,7,11,3,0
3,0,1,1,27.06,74,15.0013,4,191,2011,7,11,4,0
3,0,1,1,27.06,74,8.9981,26,191,2011,7,11,5,0
3,0,1,1,27.88,74,12.998,121,191,2011,7,11,6,0
3,0,1,1,28.7,74,16.9979,317,191,2011,7,11,7,Set
3,0,1,1,30.34,66,19.0012,420,191,2011,7,11,8,1
3,0,1,1,31.98,59,19.9995,208,191,2011,7,11,9,1
3,0,1,1,32.8,55,23.9994,117,191,2011,7,11,10,1
3,0,1,1,33.62,56,19.9995,128,191,2011,7,11,11,1
3,0,1,1,34.44,53,19.0012,148,191,2011,7,11,12,1
3,0,1,1,35.26,50,16.9979,141,191,2011,7,11,13,1
3,0,1,1,35.26,53,19.0012,134,191,2011,7,11,14,1
3,0,1,1,35.26,56,27.9993,146,191,2011,7,11,15,1
3,0,1,1,35.26,56,26.0027,239,191,2011,7,11,16,Rise
3,0,1,1,35.26,56,27.9993,514,191,2011,7,11,17,0
3,0,1,1,35.26,53,26.0027,472,191,2011,7,11,18,0
3,0,1,1,34.44,59,22.0028,373,191,2011,7,11,19,0
3,0,1,1,29.52,74,27.9993,236,191,2011,7,11,20,0
3,0,1,1,28.7,79,27.9993,130,191,2011,7,11,21,0
3,0,1,1,29.52,74,8.9981,90,191,2011,7,11,22,0
3,0,1,1,28.7,79,8.9981,55,191,2011,7,11,23,0
3,0,1,1,28.7,79,8.9981,22,192,2011,7,12,0,0
3,0,1,1,28.7,79,6.0032,14,192,2011,7,12,1,0
3,0,1,1,28.7,79,7.0015,9,192,2011,7,12,2,0
3,0,1,2,28.7,79,0.0,8,192,2011,7,12,3,0
3,0,1,1,28.7,79,11.0014,6,192,2011,7,12,4,0
3,0,1,1,28.7,79,6.0032,25,192,2011,7,12,5,0
3,0,1,1,30.34,58,15.0013,115,192,2011,7,12,6,0
3,0,1,1,31.16,55,12.998,330,192,2011,7,12,7,Set
3,0,1,1,31.16,58,15.0013,417,192,2011,7,12,8,1
3,0,1,1,31.98,55,32.9975,176,192,2011,7,12,9,1
3,0,1,1,33.62,52,11.0014,123,192,2011,7,12,10,1
3,0,1,1,33.62,52,11.0014,125,192,2011,7,12,11,1
3,0,1,1,35.26,44,19.9995,163,192,2011,7,12,12,1
3,0,1,1,35.26,47,15.0013,136,192,2011,7,12,13,1
3,0,1,1,36.9,42,19.9995,124,192,2011,7,12,14,1
3,0,1,1,36.9,42,23.9994,148,192,2011,7,12,15,1
3,0,1,1,35.26,44,19.0012,202,192,2011,7,12,16,Rise
3,0,1,1,36.08,44,19.0012,428,192,2011,7,12,17,0
3,0,1,1,35.26,47,19.9995,511,192,2011,7,12,18,0
3,0,1,1,34.44,44,19.0012,337,192,2011,7,12,19,0
3,0,1,1,33.62,43,12.998,308,192,2011,7,12,20,0
3,0,1,1,33.62,43,7.0015,258,192,2011,7,12,21,0
3,0,1,1,32.8,46,8.9981,194,192,2011,7,12,22,0
3,0,1,1,31.98,52,0.0,79,192,2011,7,12,23,0
3,0,1,1,31.16,62,0.0,46,193,2011,7,13,0,0
3,0,1,1,31.16,55,0.0,12,193,2011,7,13,1,0
3,0,1,1,31.16,55,0.0,5,193,2011,7,13,2,0
3,0,1,1,30.34,58,12.998,4,193,2011,7,13,3,0
3,0,1,1,30.34,58,16.9979,5,193,2011,7,13,4,0
3,0,1,1,30.34,58,12.998,26,193,2011,7,13,5,0
3,0,1,1,30.34,58,11.0014,121,193,2011,7,13,6,0
3,0,1,1,31.16,55,16.9979,313,193,2011,7,13,7,Set
3,0,1,1,32.8,49,16.9979,449,193,2011,7,13,8,1
3,0,1,1,33.62,41,12.998,186,193,2011,7,13,9,1
3,0,1,1,33.62,46,12.998,113,193,2011,7,13,10,1
3,0,1,1,34.44,39,11.0014,165,193,2011,7,13,11,1
3,0,1,1,34.44,41,19.0012,174,193,2011,7,13,12,1
3,0,1,3,33.62,46,8.9981,158,193,2011,7,13,13,1
3,0,1,3,33.62,46,8.9981,116,193,2011,7,13,14,1
3,0,1,3,26.24,94,8.9981,46,193,2011,7,13,15,1
3,0,1,2,27.06,89,0.0,141,193,2011,7,13,16,Rise
3,0,1,1,28.7,79,0.0,488,193,2011,7,13,17,0
3,0,1,1,29.52,79,8.9981,463,193,2011,7,13,18,0
3,0,1,1,28.7,79,7.0015,419,193,2011,7,13,19,0
3,0,1,1,28.7,84,11.0014,342,193,2011,7,13,20,0
3,0,1,1,28.7,79,7.0015,250,193,2011,7,13,21,0
3,0,1,1,27.88,83,12.998,184,193,2011,7,13,22,0
3,0,1,1,27.06,83,16.9979,116,193,2011,7,13,23,0
3,0,1,1,27.06,69,19.9995,46,194,2011,7,14,0,0
3,0,1,1,27.06,61,16.9979,25,194,2011,7,14,1,0
3,0,1,1,26.24,57,19.9995,10,194,2011,7,14,2,0
3,0,1,1,25.42,57,19.9995,6,194,2011,7,14,3,0
3,0,1,1,25.42,53,16.9979,6,194,2011,7,14,4,0
3,0,1,1,24.6,56,15.0013,28,194,2011,7,14,5,0
3,0,1,1,24.6,60,15.0013,130,194,2011,7,14,6,0
3,0,1,1,25.42,53,16.9979,334,194,2011,7,14,7,Set
3,0,1,1,26.24,50,23.9994,486,194,2011,7,14,8,1
3,0,1,1,27.88,47,19.0012,224,194,2011,7,14,9,1
3,0,1,1,28.7,42,16.9979,127,194,2011,7,14,10,1
3,0,1,1,29.52,37,15.0013,148,194,2011,7,14,11,1
3,0,1,1,30.34,35,16.9979,223,194,2011,7,14,12,1
3,0,1,1,31.16,33,22.0028,177,194,2011,7,14,13,1
3,0,1,1,30.34,35,19.0012,178,194,2011,7,14,14,1
3,0,1,1,31.16,33,19.9995,180,194,2011,7,14,15,1
3,0,1,1,31.16,33,8.9981,274,194,2011,7,14,16,Rise
3,0,1,1,30.34,37,8.9981,595,194,2011,7,14,17,0
3,0,1,1,29.52,42,12.998,578,194,2011,7,14,18,0
3,0,1,1,29.52,39,15.0013,400,194,2011,7,14,19,0
3,0,1,1,28.7,42,15.0013,348,194,2011,7,14,20,0
3,0,1,1,27.06,50,8.9981,261,194,2011,7,14,21,0
3,0,1,1,26.24,57,6.0032,176,194,2011,7,14,22,0
3,0,1,1,26.24,65,16.9979,124,194,2011,7,14,23,0
3,0,1,1,25.42,73,15.0013,80,195,2011,7,15,0,0
3,0,1,1,25.42,73,12.998,20,195,2011,7,15,1,0
3,0,1,1,24.6,78,11.0014,38,195,2011,7,15,2,0
3,0,1,1,24.6,73,12.998,7,195,2011,7,15,3,0
3,0,1,1,24.6,73,11.0014,10,195,2011,7,15,4,0
3,0,1,1,24.6,73,8.9981,23,195,2011,7,15,5,0
3,0,1,2,24.6,73,7.0015,120,195,2011,7,15,6,0
3,0,1,1,26.24,65,7.0015,274,195,2011,7,15,7,Set
3,0,1,1,26.24,65,16.9979,564,195,2011,7,15,8,1
3,0,1,1,27.88,54,12.998,207,195,2011,7,15,9,1
3,0,1,2,27.06,61,11.0014,166,195,2011,7,15,10,1
3,0,1,1,28.7,54,8.9981,210,195,2011,7,15,11,1
3,0,1,1,28.7,48,12.998,238,195,2011,7,15,12,1
3,0,1,1,28.7,54,12.998,247,195,2011,7,15,13,1
3,0,1,1,28.7,51,12.998,265,195,2011,7,15,14,1
3,0,1,1,29.52,45,11.0014,237,195,2011,7,15,15,1
3,0,1,1,29.52,51,12.998,361,195,2011,7,15,16,Rise
3,0,1,1,30.34,42,16.9979,587,195,2011,7,15,17,0
3,0,1,1,29.52,45,15.0013,496,195,2011,7,15,18,0
3,0,1,1,28.7,45,15.0013,394,195,2011,7,15,19,0
3,0,1,1,28.7,51,15.0013,343,195,2011,7,15,20,0
3,0,1,1,27.06,54,7.0015,261,195,2011,7,15,21,0
3,0,1,1,27.06,57,15.0013,223,195,2011,7,15,22,0
3,0,1,1,26.24,61,11.0014,167,195,2011,7,15,23,0
3,0,0,1,25.42,65,12.998,110,196,2011,7,16,0,0
3,0,0,1,24.6,69,7.0015,75,196,2011,7,16,1,0
3,0,0,1,24.6,73,8.9981,58,196,2011,7,16,2,0
3,0,0,1,24.6,78,8.9981,26,196,2011,7,16,3,0
3,0,0,1,24.6,73,6.0032,16,196,2011,7,16,4,0
3,0,0,1,23.78,78,6.0032,10,196,2011,7,16,5,0
3,0,0,1,24.6,78,11.0014,37,196,2011,7,16,6,0
3,0,0,1,25.42,73,8.9981,52,196,2011,7,16,7,Set
3,0,0,1,27.06,65,11.0014,127,196,2011,7,16,8,1
3,0,0,1,28.7,54,15.0013,222,196,2011,7,16,9,1
3,0,0,1,29.52,54,12.998,322,196,2011,7,16,10,1
3,0,0,1,30.34,48,15.0013,396,196,2011,7,16,11,1
3,0,0,1,31.16,43,19.0012,463,196,2011,7,16,12,1
3,0,0,1,31.16,45,19.9995,497,196,2011,7,16,13,1
3,0,0,1,30.34,45,19.9995,433,196,2011,7,16,14,1
3,0,0,1,31.16,45,22.0028,428,196,2011,7,16,15,1
3,0,0,1,31.16,45,19.0012,425,196,2011,7,16,16,Rise
3,0,0,1,31.16,45,15.0013,475,196,2011,7,16,17,0
3,0,0,1,31.16,45,19.0012,428,196,2011,7,16,18,0
3,0,0,1,30.34,48,12.998,406,196,2011,7,16,19,0
3,0,0,1,29.52,51,15.0013,296,196,2011,7,16,20,0
3,0,0,1,28.7,58,15.0013,252,196,2011,7,16,21,0
3,0,0,1,28.7,65,19.0012,201,196,2011,7,16,22,0
3,0,0,1,27.88,61,15.0013,168,196,2011,7,16,23,0
3,0,0,1,27.06,65,15.0013,125,197,2011,7,17,0,0
3,0,0,1,26.24,69,12.998,102,197,2011,7,17,1,0
3,0,0,1,26.24,69,15.0013,94,197,2011,7,17,2,0
3,0,0,1,26.24,69,15.0013,47,197,2011,7,17,3,0
3,0,0,1,25.42,73,11.0014,10,197,2011,7,17,4,0
3,0,0,1,26.24,69,15.0013,12,197,2011,7,17,5,0
3,0,0,1,25.42,73,11.0014,21,197,2011,7,17,6,0
3,0,0,1,26.24,73,11.0014,50,197,2011,7,17,7,Set
3,0,0,1,27.88,65,15.0013,118,197,2011,7,17,8,1
3,0,0,1,29.52,58,15.0013,184,197,2011,7,17,9,1
3,0,0,1,30.34,60,15.0013,304,197,2011,7,17,10,1
3,0,0,1,31.16,55,19.0012,391,197,2011,7,17,11,1
3,0,0,1,31.16,55,19.0012,420,197,2011,7,17,12,1
3,0,0,1,32.8,49,19.9995,472,197,2011,7,17,13,1
3,0,0,1,32.8,49,23.9994,430,197,2011,7,17,14,1
3,0,0,1,33.62,43,19.9995,324,197,2011,7,17,15,1
3,0,0,1,32.8,46,19.9995,317,197,2011,7,17,16,Rise
3,0,0,1,32.8,49,26.0027,369,197,2011,7,17,17,0
3,0,0,1,32.8,46,19.9995,390,197,2011,7,17,18,0
3,0,0,1,31.16,55,19.0012,379,197,2011,7,17,19,0
3,0,0,1,31.16,58,16.9979,262,197,2011,7,17,20,0
3,0,0,1,30.34,62,15.0013,207,197,2011,7,17,21,0
3,0,0,1,29.52,66,15.0013,181,197,2011,7,17,22,0
3,0,0,1,28.7,74,8.9981,93,197,2011,7,17,23,0
3,0,1,1,28.7,74,8.9981,51,198,2011,7,18,0,0
3,0,1,1,28.7,74,15.0013,25,198,2011,7,18,1,0
3,0,1,1,27.06,83,15.0013,10,198,2011,7,18,2,0
3,0,1,1,27.06,78,12.998,7,198,2011,7,18,3,0
3,0,1,1,26.24,78,11.0014,4,198,2011,7,18,4,0
3,0,1,1,26.24,78,7.0015,17,198,2011,7,18,5,0
3,0,1,1,26.24,83,7.0015,105,198,2011,7,18,6,0
3,0,1,1,27.88,74,15.0013,277,198,2011,7,18,7,Set
3,0,1,1,28.7,70,12.998,347,198,2011,7,18,8,1
3,0,1,1,30.34,67,15.0013,203,198,2011,7,18,9,1
3,0,1,1,31.16,62,12.998,130,198,2011,7,18,10,1
3,0,1,1,32.8,55,6.0032,141,198,2011,7,18,11,1
3,0,1,1,32.8,59,12.998,165,198,2011,7,18,12,1
3,0,1,1,33.62,56,16.9979,152,198,2011,7,18,13,1
3,0,1,1,33.62,56,22.0028,138,198,2011,7,18,14,1
3,0,1,1,34.44,53,22.0028,164,198,2011,7,18,15,1
3,0,1,1,34.44,53,19.0012,265,198,2011,7,18,16,Rise
3,0,1,1,34.44,49,22.0028,545,198,2011,7,18,17,0
3,0,1,1,33.62,49,23.9994,558,198,2011,7,18,18,0
3,0,1,1,32.8,55,15.0013,398,198,2011,7,18,19,0
3,0,1,1,31.98,59,15.0013,323,198,2011,7,18,20,0
3,0,1,1,30.34,66,12.998,202,198,2011,7,18,21,0
3,0,1,1,31.16,66,15.0013,140,198,2011,7,18,22,0
3,0,1,1,30.34,66,11.0014,91,198,2011,7,18,23,0
3,0,1,1,30.34,66,7.0015,51,199,2011,7,19,0,0
3,0,1,2,30.34,66,8.9981,13,199,2011,7,19,1,0
3,0,1,1,29.52,70,11.0014,13,199,2011,7,19,2,0
3,0,1,1,29.52,70,11.0014,3,199,2011,7,19,3,0
3,0,1,1,29.52,70,8.9981,5,199,2011,7,19,4,0
3,0,1,2,28.7,74,7.0015,19,199,2011,7,19,5,0
3,0,1,2,29.52,74,7.0015,134,199,2011,7,19,6,0
3,0,1,2,30.34,70,11.0014,315,199,2011,7,19,7,Set
3,0,1,2,31.16,70,11.0014,412,199,2011,7,19,8,1
3,0,1,2,32.8,63,8.9981,199,199,2011,7,19,9,1
3,0,1,2,33.62,56,11.0014,141,199,2011,7,19,10,1
3,0,1,1,33.62,59,0.0,127,199,2011,7,19,11,1
3,0,1,1,34.44,56,6.0032,153,199,2011,7,19,12,1
3,0,1,1,35.26,53,7.0015,172,199,2011,7,19,13,1
3,0,1,1,35.26,50,12.998,152,199,2011,7,19,14,1
3,0,1,1,36.08,44,12.998,158,199,2011,7,19,15,1
3,0,1,1,36.9,42,19.9995,277,199,2011,7,19,16,Rise
3,0,1,1,32.8,66,0.0,513,199,2011,7,19,17,0
3,0,1,1,32.8,66,8.9981,530,199,2011,7,19,18,0
3,0,1,1,31.16,75,12.998,388,199,2011,7,19,19,0
3,0,1,1,30.34,74,6.0032,277,199,2011,7,19,20,0
3,0,1,1,30.34,74,8.9981,241,199,2011,7,19,21,0
3,0,1,1,30.34,74,0.0,156,199,2011,7,19,22,0
3,0,1,3,29.52,79,11.0014,92,199,2011,7,19,23,0
3,0,1,1,29.52,70,15.0013,29,212,2011,8,1,0,0
3,0,1,1,29.52,74,12.998,17,212,2011,8,1,1,0
3,0,1,1,28.7,74,7.0015,11,212,2011,8,1,2,0
3,0,1,1,28.7,79,11.0014,4,212,2011,8,1,3,0
3,0,1,1,27.06,83,8.9981,4,212,2011,8,1,4,0
3,0,1,1,27.06,83,7.0015,26,212,2011,8,1,5,0
3,0,1,1,27.06,83,6.0032,100,212,2011,8,1,6,0
3,0,1,1,30.34,62,0.0,282,212,2011,8,1,7,Set
3,0,1,1,32.8,43,12.998,382,212,2011,8,1,8,1
3,0,1,1,33.62,41,0.0,166,212,2011,8,1,9,1
3,0,1,1,35.26,36,11.0014,97,212,2011,8,1,10,1
3,0,1,1,36.08,32,11.0014,119,212,2011,8,1,11,1
3,0,1,1,36.9,33,16.9979,168,212,2011,8,1,12,1
3,0,1,1,36.9,31,19.9995,150,212,2011,8,1,13,1
3,0,1,1,37.72,29,12.998,123,212,2011,8,1,14,1
3,0,1,1,36.9,27,0.0,129,212,2011,8,1,15,1
3,0,1,1,36.9,27,0.0,231,212,2011,8,1,16,Rise
3,0,1,1,31.16,45,19.9995,514,212,2011,8,1,17,0
3,0,1,1,31.98,43,12.998,543,212,2011,8,1,18,0
3,0,1,1,30.34,51,15.0013,413,212,2011,8,1,19,0
3,0,1,1,29.52,62,15.0013,305,212,2011,8,1,20,0
3,0,1,1,28.7,70,16.9979,220,212,2011,8,1,21,0
3,0,1,1,28.7,70,6.0032,137,212,2011,8,1,22,0
3,0,1,1,27.88,74,12.998,96,212,2011,8,1,23,0
3,0,1,1,27.06,74,0.0,29,213,2011,8,2,0,0
3,0,1,1,27.06,74,7.0015,12,213,2011,8,2,1,0
3,0,1,1,27.88,69,0.0,8,213,2011,8,2,2,0
3,0,1,1,27.06,74,12.998,5,213,2011,8,2,3,0
3,0,1,1,27.06,74,7.0015,10,213,2011,8,2,4,0
3,0,1,1,27.06,74,8.9981,21,213,2011,8,2,5,0
3,0,1,1,27.88,69,7.0015,117,213,2011,8,2,6,0
3,0,1,1,29.52,61,19.0012,335,213,2011,8,2,7,Set
3,0,1,1,30.34,58,19.0012,435,213,2011,8,2,8,1
3,0,1,1,31.98,46,19.9995,213,213,2011,8,2,9,1
3,0,1,1,33.62,36,19.9995,140,213,2011,8,2,10,1
3,0,1,1,34.44,32,27.9993,128,213,2011,8,2,11,1
3,0,1,1,35.26,30,19.0012,157,213,2011,8,2,12,1
3,0,1,1,35.26,30,15.0013,203,213,2011,8,2,13,1
3,0,1,1,36.9,25,19.0012,159,213,2011,8,2,14,1
3,0,1,1,36.9,25,19.0012,168,213,2011,8,2,15,1
3,0,1,1,36.9,25,19.0012,274,213,2011,8,2,16,Rise
3,0,1,2,36.9,27,8.9981,556,213,2011,8,2,17,0
3,0,1,2,35.26,34,12.998,556,213,2011,8,2,18,0
3,0,1,2,35.26,36,15.0013,454,213,2011,8,2,19,0
3,0,1,2,33.62,46,16.9979,288,213,2011,8,2,20,0
3,0,1,1,32.8,52,15.0013,254,213,2011,8,2,21,0
3,0,1,2,31.98,59,11.0014,191,213,2011,8,2,22,0
3,0,1,2,32.8,49,11.0014,132,213,2011,8,2,23,0
3,0,1,2,32.8,49,11.0014,43,214,2011,8,3,0,0
3,0,1,2,31.98,52,11.0014,16,214,2011,8,3,1,0
3,0,1,2,31.98,49,11.0014,11,214,2011,8,3,2,0
3,0,1,2,31.16,55,6.0032,4,214,2011,8,3,3,0
3,0,1,2,31.16,52,11.0014,7,214,2011,8,3,4,0
3,0,1,2,31.16,55,6.0032,24,214,2011,8,3,5,0
3,0,1,3,29.52,66,32.9975,110,214,2011,8,3,6,Set
3,0,1,2,30.34,51,15.0013,271,214,2011,8,3,7,1
3,0,1,2,30.34,51,11.0014,437,214,2011,8,3,8,1
3,0,1,2,30.34,55,12.998,195,214,2011,8,3,9,1
3,0,1,3,30.34,58,6.0032,68,214,2011,8,3,10,1
3,0,1,2,30.34,58,7.0015,122,214,2011,8,3,11,1
3,0,1,3,31.16,55,8.9981,161,214,2011,8,3,12,1
3,0,1,2,31.16,58,15.0013,144,214,2011,8,3,13,1
3,0,1,2,31.16,58,15.0013,147,214,2011,8,3,14,1
3,0,1,2,28.7,79,8.9981,118,214,2011,8,3,15,1
3,0,1,3,27.88,79,0.0,150,214,2011,8,3,16,Rise
3,0,1,2,28.7,79,0.0,425,214,2011,8,3,17,0
3,0,1,3,28.7,84,0.0,492,214,2011,8,3,18,0
3,0,1,3,28.7,84,0.0,321,214,2011,8,3,19,0
3,0,1,3,28.7,84,7.0015,87,214,2011,8,3,20,0
3,0,1,2,27.88,89,8.9981,88,214,2011,8,3,21,0
3,0,1,3,27.88,89,7.0015,77,214,2011,8,3,22,0
3,0,1,2,27.88,89,6.0032,56,214,2011,8,3,23,0
3,0,1,2,27.88,89,6.0032,17,215,2011,8,4,0,0
3,0,1,2,27.06,94,6.0032,17,215,2011,8,4,1,0
3,0,1,2,27.06,94,6.0032,7,215,2011,8,4,2,0
3,0,1,3,27.06,94,6.0032,3,215,2011,8,4,3,0
3,0,1,2,27.88,89,0.0,7,215,2011,8,4,4,0
3,0,1,2,27.88,89,0.0,20,215,2011,8,4,5,0
3,0,1,2,27.88,89,19.9995,97,215,2011,8,4,6,Set
3,0,1,2,27.88,89,19.9995,282,215,2011,8,4,7,1
3,0,1,2,28.7,82,23.9994,398,215,2011,8,4,8,1
3,0,1,1,29.52,74,22.0028,187,215,2011,8,4,9,1
3,0,1,1,29.52,71,19.9995,113,215,2011,8,4,10,1
3,0,1,2,30.34,66,15.0013,149,215,2011,8,4,11,1
3,0,1,2,31.16,62,15.0013,205,215,2011,8,4,12,1
3,0,1,1,31.16,58,0.0,205,215,2011,8,4,13,1
3,0,1,1,32.8,55,11.0014,167,215,2011,8,4,14,1
3,0,1,1,32.8,55,16.9979,165,215,2011,8,4,15,1
3,0,1,1,31.16,62,22.0028,290,215,2011,8,4,16,Rise
3,0,1,1,31.16,62,22.0028,555,215,2011,8,4,17,0
3,0,1,1,28.7,74,19.9995,523,215,2011,8,4,18,0
3,0,1,1,28.7,74,19.0012,366,215,2011,8,4,19,0
3,0,1,2,28.7,74,12.998,286,215,2011,8,4,20,0
3,0,1,2,28.7,74,12.998,211,215,2011,8,4,21,0
3,0,1,1,27.88,74,12.998,174,215,2011,8,4,22,0
3,0,1,1,27.06,74,7.0015,132,215,2011,8,4,23,0
3,0,1,1,27.06,74,7.0015,54,216,2011,8,5,0,0
3,0,1,1,26.24,78,6.0032,19,216,2011,8,5,1,0
3,0,1,1,27.06,69,0.0,19,216,2011,8,5,2,0
3,0,1,1,26.24,78,6.0032,6,216,2011,8,5,3,0
3,0,1,1,26.24,78,8.9981,7,216,2011,8,5,4,0
3,0,1,1,26.24,78,6.0032,16,216,2011,8,5,5,0
3,0,1,1,26.24,78,8.9981,101,216,2011,8,5,6,Set
3,0,1,1,27.06,78,8.9981,270,216,2011,8,5,7,1
3,0,1,1,28.7,65,15.0013,454,216,2011,8,5,8,1
3,0,1,1,29.52,58,7.0015,226,216,2011,8,5,9,1
3,0,1,1,30.34,55,8.9981,163,216,2011,8,5,10,1
3,0,1,2,31.16,52,16.9979,147,216,2011,8,5,11,1
3,0,1,1,31.16,52,16.9979,216,216,2011,8,5,12,1
3,0,1,1,31.98,52,16.9979,204,216,2011,8,5,13,1
3,0,1,2,31.98,52,16.9979,245,216,2011,8,5,14,1
3,0,1,1,31.16,55,16.9979,210,216,2011,8,5,15,1
3,0,1,1,32.8,49,16.9979,330,216,2011,8,5,16,Rise
3,0,1,1,31.98,49,19.9995,550,216,2011,8,5,17,0
3,0,1,1,31.16,52,16.9979,466,216,2011,8,5,18,0
3,0,1,1,30.34,55,16.9979,372,216,2011,8,5,19,0
3,0,1,1,29.52,58,15.0013,291,216,2011,8,5,20,0
3,0,1,1,28.7,65,12.998,173,216,2011,8,5,21,0
3,0,1,1,28.7,65,15.0013,188,216,2011,8,5,22,0
3,0,1,1,27.88,69,15.0013,139,216,2011,8,5,23,0
3,0,0,1,27.06,78,12.998,133,217,2011,8,6,0,0
3,0,0,1,27.06,78,11.0014,67,217,2011,8,6,1,0
3,0,0,1,27.06,78,15.0013,53,217,2011,8,6,2,0
3,0,0,2,27.06,78,11.0014,42,217,2011,8,6,3,0
3,0,0,2,27.06,83,11.0014,10,217,2011,8,6,4,0
3,0,0,1,26.24,89,6.0032,6,217,2011,8,6,5,0
3,0,0,1,26.24,89,7.0015,27,217,2011,8,6,6,Set
3,0,0,1,27.88,83,11.0014,63,217,2011,8,6,7,1
3,0,0,1,27.88,83,11.0014,121,217,2011,8,6,8,1
3,0,0,1,30.34,70,15.0013,215,217,2011,8,6,9,1
3,0,0,2,30.34,70,19.0012,290,217,2011,8,6,10,1
3,0,0,1,31.98,62,15.0013,349,217,2011,8,6,11,1
3,0,0,1,32.8,55,15.0013,382,217,2011,8,6,12,1
3,0,0,2,32.8,59,22.0028,441,217,2011,8,6,13,1
3,0,0,1,33.62,52,16.9979,380,217,2011,8,6,14,1
3,0,0,2,34.44,53,16.9979,362,217,2011,8,6,15,1
3,0,0,3,30.34,79,11.0014,343,217,2011,8,6,16,Rise
3,0,0,3,30.34,79,11.0014,149,217,2011,8,6,17,0
3,0,0,2,29.52,79,30.0026,211,217,2011,8,6,18,0
3,0,0,3,29.52,84,16.9979,171,217,2011,8,6,19,0
3,0,0,3,29.52,79,19.0012,137,217,2011,8,6,20,0
3,0,0,2,28.7,84,22.0028,114,217,2011,8,6,21,0
3,0,0,2,28.7,84,22.0028,120,217,2011,8,6,22,0
3,0,0,3,28.7,84,19.0012,108,217,2011,8,6,23,0
3,0,0,2,28.7,84,19.0012,80,218,2011,8,7,0,0
3,0,0,2,28.7,84,16.9979,73,218,2011,8,7,1,0
3,0,0,2,28.7,84,15.0013,66,218,2011,8,7,2,0
3,0,0,2,28.7,84,8.9981,32,218,2011,8,7,3,0
3,0,0,1,28.7,84,8.9981,6,218,2011,8,7,4,0
